# time x y z qx qy qz qw
1547124725.099712848663 4.11811 0.41848 0.15121 0.00617 -0.01477 -0.20160 0.97934
1547124725.132885694504 4.11203 0.43984 0.15875 0.00808 -0.01265 -0.20200 0.97927
1547124725.232415676117 4.09136 0.50713 0.16561 0.00959 -0.00759 -0.20420 0.97885
1547124725.365098237991 4.05296 0.58278 0.16192 0.01198 -0.00659 -0.20499 0.97867
1547124725.530961990356 4.00479 0.66702 0.15783 0.01874 -0.00559 -0.20686 0.97817
1547124725.564138650894 3.98911 0.67465 0.16124 0.02219 -0.00573 -0.20649 0.97818
1547124725.663655757904 3.94577 0.71188 0.15756 0.02713 -0.00839 -0.20867 0.97757
1547124725.796345710754 3.89364 0.74242 0.14705 0.02895 -0.00621 -0.21443 0.97629
1547124725.829522848129 3.87857 0.74946 0.14274 0.02896 -0.00717 -0.21712 0.97569
1547124725.962213516235 3.81163 0.77412 0.13525 0.02596 -0.01191 -0.22798 0.97325
1547124726.094905853271 3.73879 0.78221 0.13503 0.02349 -0.01175 -0.23897 0.97067
1547124726.128077030182 3.71982 0.78173 0.13709 0.02408 -0.01134 -0.24195 0.96992
1547124726.227593898773 3.65833 0.78448 0.13871 0.02412 -0.01272 -0.24965 0.96795
1547124726.393460750580 3.54257 0.77727 0.13299 0.02509 -0.01772 -0.25735 0.96583
1547124726.426633834839 3.51311 0.76839 0.13430 0.02854 -0.01890 -0.25789 0.96557
1547124726.559324741364 3.40878 0.74445 0.14176 0.03267 -0.01472 -0.25964 0.96504
1547124726.692021131516 3.30101 0.70939 0.15339 0.03410 -0.00944 -0.26036 0.96486
1547124726.725209951401 3.26806 0.69583 0.15134 0.03439 -0.01031 -0.25995 0.96495
1547124726.857882738113 3.14502 0.64630 0.15974 0.03265 -0.00920 -0.25947 0.96515
1547124726.990580797195 3.01374 0.58674 0.14190 0.03021 -0.01073 -0.25902 0.96534
1547124727.023748636246 2.97909 0.56652 0.13665 0.03041 -0.01014 -0.25847 0.96549
1547124727.156439065933 2.84107 0.49151 0.11909 0.02178 -0.00967 -0.25720 0.96606
1547124727.289131641388 2.69838 0.39459 0.11416 0.01791 -0.00923 -0.25537 0.96663
1547124727.322302818298 2.65325 0.37095 0.12907 0.01833 -0.00753 -0.25425 0.96693
1547124727.421821832657 2.53629 0.30182 0.14481 0.01440 -0.00501 -0.25389 0.96711
1547124727.554517745972 2.38836 0.19915 0.15054 0.00738 0.00073 -0.25335 0.96735
1547124727.687206745148 2.24213 0.09263 0.15078 0.00440 0.00310 -0.25430 0.96711
1547124727.720380783081 2.20281 0.06429 0.14743 0.00390 0.00250 -0.25387 0.96723
1547124727.819901704788 2.08661 -0.00988 0.15991 0.00293 0.00409 -0.25407 0.96717
1547124727.952594757080 1.92991 -0.11336 0.18499 0.00474 0.00163 -0.25333 0.96737
1547124728.052110433578 1.81755 -0.20172 0.18400 0.00241 0.00001 -0.25112 0.96795
1547124728.217974662781 1.62619 -0.33614 0.19440 0.00297 0.00410 -0.25040 0.96813
1547124728.251148939133 1.58576 -0.35965 0.17726 0.00320 0.00278 -0.25086 0.96801
1547124728.317492723465 1.50190 -0.40979 0.17551 0.00196 0.00240 -0.25028 0.96817
1547124728.450191020966 1.33763 -0.50412 0.19988 -0.00195 0.00835 -0.25035 0.96812
1547124728.582878828049 1.18062 -0.59809 0.20120 -0.00791 0.00832 -0.25070 0.96800
1547124728.616049766541 1.14968 -0.62116 0.17726 -0.00966 0.00616 -0.25072 0.96799
1547124728.748743057251 1.00381 -0.70551 0.16428 -0.01262 0.00913 -0.24982 0.96817
1547124728.881435871124 0.85346 -0.78440 0.16645 -0.01539 0.01214 -0.24882 0.96835
1547124728.914608716965 0.80745 -0.79870 0.16437 -0.01742 0.00995 -0.24920 0.96824
1547124729.014127969742 0.69587 -0.85079 0.16690 -0.02113 0.01356 -0.24821 0.96838
1547124729.113647699356 0.59351 -0.89836 0.16430 -0.02272 0.01649 -0.24748 0.96849
1547124729.246339797974 0.45955 -0.95493 0.16233 -0.02441 0.02016 -0.24552 0.96888
1547124729.412202835083 0.30033 -1.01006 0.16471 -0.03038 0.02241 -0.24306 0.96928
1547124729.445374727249 0.26974 -1.02044 0.15865 -0.03129 0.02190 -0.24185 0.96956
1547124729.511723756790 0.21004 -1.04252 0.15464 -0.03194 0.02366 -0.23916 0.97017
